Policy_ID,Exposure,Driver_Age,Vehicle_Age,NCD,Region,Vehicle_Power,Claim_Count,Claim_Cost
POL018281,0.7948461288245486,60,10,0,Urban,Low,0,0.0
POL018282,0.6799286611472853,70,3,3,Urban,High,0,0.0
POL018283,1.0,73,11,3,Suburban,High,0,0.0
POL018284,1.0,61,16,5,Suburban,Medium,0,0.0
POL018285,0.7337895662499285,84,3,2,Urban,Medium,0,0.0
POL018286,1.0,52,11,4,Rural,,0,0.0
POL018287,0.7367767438739179,18,15,3,Suburban,Low,0,0.0
POL018288,0.606774695374182,59,8,3,Suburban,Medium,0,0.0
POL018289,1.0,82,0,4,Urban,High,0,0.0
POL018290,0.9041552889468014,43,14,0,Urban,Medium,0,0.0
POL018291,0.8008877045219629,84,9,2,Rural,Low,0,0.0
POL018292,0.9374354950197298,78,12,0,Urban,Medium,0,0.0
POL018293,0.8548430070260336,62,14,3,Urban,Low,0,0.0
POL018294,0.7861561184116964,50,10,5,Urban,Medium,0,0.0
POL018295,0.5347130345384008,75,16,3,Suburban,Medium,0,0.0
POL018296,0.7458926525677467,26,19,0,Rural,Medium,0,0.0
POL018297,0.9246510846916947,36,7,2,Suburban,Medium,0,0.0
POL018298,0.7754457148626379,47,16,0,Rural,High,0,0.0
POL018299,0.9804651522260772,80,8,0,Urban,Low,1,2467.8823959795673
POL018300,0.8767310047733579,70,13,0,Suburban,Low,0,0.0
POL018301,0.6243727363829187,28,19,3,Urban,,0,0.0
POL018302,0.5361656084335753,43,5,1,Urban,Medium,0,0.0
POL018303,0.7685643000139665,43,18,2,Urban,Medium,0,0.0
POL018304,0.6951543103790825,31,4,1,Rural,Medium,0,0.0
POL018305,0.8672643619243373,33,6,0,Suburban,Low,0,0.0
POL018306,0.6563724682474541,56,7,4,Urban,High,0,0.0
POL018307,0.6769215348490246,47,3,5,Urban,Medium,0,0.0
POL018308,1.0,30,6,5,Urban,,0,0.0
POL018309,0.8296405937255796,82,19,3,Urban,High,0,0.0
POL018310,0.6594545869145414,19,4,4,Urban,,0,0.0
POL018311,0.8035283617470039,40,4,5,Urban,Low,0,0.0
POL018312,1.0,51,19,4,Suburban,Low,0,0.0
POL018313,0.8587573376549446,82,0,0,Urban,High,0,0.0
POL018314,0.918590161885026,59,6,0,Urban,Low,0,0.0
POL018315,0.6495530926945116,59,4,4,Urban,High,0,0.0
POL018316,1.0,56,4,4,Suburban,Medium,0,0.0
POL018317,1.0,39,15,4,Suburban,Low,1,1273.1809845476482
POL018318,0.6417064714974293,52,5,1,Rural,Low,0,0.0
POL018319,0.5636212051256022,61,10,3,Suburban,Medium,0,0.0
POL018320,0.8351084487670297,65,7,5,Urban,Medium,0,0.0
POL018321,0.9751010099688822,67,1,5,Suburban,Medium,0,0.0
POL018322,0.7817220655899477,76,4,0,Suburban,Low,0,0.0
POL018323,0.5893587207914674,50,8,2,Rural,Medium,0,0.0
POL018324,0.778283167643922,33,4,1,Suburban,Medium,1,3745.7919274471938
POL018325,0.919618454555491,22,14,2,Suburban,Medium,0,0.0
POL018326,0.7185936346107882,61,19,3,Rural,High,0,0.0
POL018327,0.9214510035509844,31,3,4,Urban,Medium,0,0.0
POL018328,1.0,74,18,2,Urban,Low,0,0.0
POL018329,0.8480461251540896,64,4,3,Suburban,Low,0,0.0
POL018330,0.7944104457443415,36,4,0,Urban,Low,0,0.0
POL018331,0.9658687850452564,79,0,3,Suburban,Medium,0,0.0
POL018332,0.6287798345125539,27,9,3,Rural,Low,0,0.0
POL018333,0.6090580332614155,73,9,3,Urban,Medium,0,0.0
POL018334,0.746685543014203,28,7,0,Suburban,High,0,0.0
POL018335,0.7016241090371066,24,17,4,Urban,Medium,1,2366.608645832374
POL018336,0.639331604941905,70,10,1,Urban,,0,0.0
POL018337,1.0,33,4,4,Urban,Low,0,0.0
POL018338,1.0,77,16,0,Urban,Medium,0,0.0
POL018339,0.7292589915488836,68,11,0,Suburban,High,0,0.0
POL018340,0.8183437899496732,26,9,1,Rural,High,0,0.0
POL018341,0.7624314359872418,66,11,3,Suburban,Medium,0,0.0
POL018342,1.0,53,17,1,Rural,High,0,0.0
POL018343,1.0,26,5,2,Urban,Medium,0,0.0
POL018344,0.4445472402620707,49,2,3,Urban,Low,0,0.0
POL018345,0.8952021600131251,74,10,2,Urban,High,0,0.0
POL018346,0.5386357317677704,74,16,2,Suburban,Medium,0,0.0
POL018347,1.0,61,3,3,Urban,Medium,0,0.0
POL018348,0.8880496060420797,36,7,3,Urban,Low,0,0.0
POL018349,0.6353300923274728,60,8,0,Suburban,Medium,0,0.0
POL018350,0.7517357224124294,81,11,0,Urban,Medium,0,0.0
POL018351,0.7422045483467684,30,19,3,Urban,High,0,0.0
POL018352,0.9050225885771632,27,4,4,Rural,Low,1,411.4469523240035
POL018353,1.0,65,14,4,Urban,Low,0,0.0
POL018354,0.570358541605658,37,13,0,Urban,Medium,0,0.0
POL018355,1.0,23,10,2,Rural,High,0,0.0
POL018356,1.0,61,10,0,Suburban,,0,0.0
POL018357,0.624935286481791,65,14,5,Urban,High,0,0.0
POL018358,0.8145603588724619,81,15,5,Suburban,Medium,0,0.0
POL018359,1.0,46,11,0,Urban,Low,0,0.0
POL018360,1.0,26,4,3,Rural,Low,0,0.0
POL018361,0.7326513939904209,40,15,5,Rural,Low,0,0.0
POL018362,0.9628679629135747,72,11,0,Suburban,Medium,0,0.0
POL018363,1.0,45,7,3,Urban,High,0,0.0
POL018364,0.8210319963702425,64,7,1,Suburban,Low,0,0.0
POL018365,0.6734703497119962,32,14,0,Urban,Medium,0,0.0
POL018366,0.8344839704182799,75,7,2,Urban,Low,0,0.0
POL018367,0.8493104190994636,35,6,1,Rural,High,0,0.0
POL018368,0.6950926521999804,57,5,2,Urban,High,0,0.0
POL018369,0.8883250135628434,35,15,2,Suburban,Medium,0,0.0
POL018370,0.5491197880544998,24,3,1,Rural,Medium,0,0.0
POL018371,0.6668932265982642,19,5,5,Urban,High,0,0.0
POL018372,0.9516489552309596,68,18,5,Rural,Medium,0,0.0
POL018373,0.44902582969154975,52,0,0,Suburban,Medium,0,0.0
POL018374,0.9806335183989554,27,16,4,Urban,,0,0.0
POL018375,0.3976037268588594,37,12,5,Rural,Low,0,0.0
POL018376,0.453735084224737,74,14,2,Urban,High,0,0.0
POL018377,0.7002042513888229,30,11,3,Urban,Medium,0,0.0
POL018378,0.8573727685638701,41,4,4,Urban,Low,0,0.0
POL018379,1.0,59,2,0,Suburban,Medium,0,0.0
POL018380,0.8115245526319191,80,5,2,Rural,,0,0.0
POL018381,0.750689278484802,63,1,3,Urban,Medium,0,0.0
POL018382,0.9159162495969608,78,2,1,Urban,Medium,0,0.0
POL018383,0.6258202359064131,80,14,5,Suburban,Medium,0,0.0
POL018384,0.8278830318692814,37,13,3,Suburban,Medium,0,0.0
POL018385,0.560110748408928,33,7,5,Suburban,Medium,0,0.0
POL018386,0.8165181033750827,52,15,5,Rural,Medium,0,0.0
POL018387,0.7740327348301194,26,9,5,Suburban,Low,0,0.0
POL018388,0.6391464157101165,53,15,0,Urban,Low,0,0.0
POL018389,0.8330081273075479,31,12,3,Rural,High,0,0.0
POL018390,0.8317099306319287,60,4,5,Suburban,Medium,0,0.0
POL018391,1.0,40,5,1,Urban,High,1,5860.34838211733
POL018392,0.4788733193874425,66,10,0,Suburban,Medium,0,0.0
POL018393,0.7847902184605915,18,13,5,Suburban,Low,0,0.0
POL018394,0.6479475200593041,67,0,3,Urban,Low,0,0.0
POL018395,0.9739524116352585,75,0,4,Urban,Low,0,0.0
POL018396,0.9507824130384266,46,6,3,Suburban,Medium,0,0.0
POL018397,0.9015759690137243,19,16,4,Urban,High,0,0.0
POL018398,0.6592333483861075,33,16,1,Urban,Medium,0,0.0
POL018399,0.9770941165880191,44,14,1,Rural,Low,0,0.0
POL018400,0.4939738142513337,53,14,2,Urban,Medium,0,0.0
POL018401,0.4529378592814457,43,1,3,Urban,Medium,0,0.0
POL018402,0.5448258000196152,24,13,1,Urban,Medium,1,3630.5214307652154
POL018403,0.7933050379346188,55,5,0,Urban,Low,0,0.0
POL018404,0.9350328801976588,55,4,4,Rural,Low,0,0.0
POL018405,0.20479350519809514,42,11,5,Urban,Medium,0,0.0
POL018406,1.0,69,10,3,Urban,Medium,0,0.0
POL018407,0.8262224392356868,73,16,5,Urban,High,0,0.0
POL018408,0.486445530482045,67,2,4,Urban,Low,0,0.0
POL018409,0.8201893940579162,75,3,1,Suburban,High,0,0.0
POL018410,1.0,23,18,4,Urban,Low,0,0.0
POL018411,0.9198882030612519,46,2,4,Suburban,,0,0.0
POL018412,1.0,84,11,4,Urban,Medium,0,0.0
POL018413,0.5267506741205779,53,9,4,Suburban,Low,0,0.0
POL018414,0.7171989529723191,23,9,2,Urban,High,0,0.0
POL018415,0.6150615538952936,18,9,3,Urban,Low,0,0.0
POL018416,1.0,46,16,0,Urban,Low,0,0.0
POL018417,0.927872568697326,29,14,0,Urban,High,0,0.0
POL018418,1.0,73,12,3,Suburban,High,0,0.0
POL018419,0.7064780933165545,23,14,1,Rural,High,0,0.0
POL018420,0.6550651576635391,76,7,4,Urban,Low,0,0.0
POL018421,0.77143467228097,69,6,0,Urban,Low,0,0.0
POL018422,1.0,54,15,1,Suburban,High,0,0.0
POL018423,0.7267760621249306,59,5,1,Suburban,Medium,0,0.0
POL018424,0.824887519581389,56,0,1,Suburban,High,0,0.0
POL018425,0.819338140577364,56,8,3,Urban,Low,0,0.0
POL018426,0.807899352240438,72,2,2,Suburban,Medium,0,0.0
POL018427,0.6695203079075045,63,14,3,Urban,High,0,0.0
POL018428,0.7725417864179267,70,17,5,Urban,Low,0,0.0
POL018429,0.7639794797297285,78,19,0,Urban,Medium,0,0.0
POL018430,0.7984870680650702,27,7,2,Suburban,Medium,0,0.0
POL018431,0.9887033636305417,24,4,4,Urban,Low,0,0.0
POL018432,1.0,52,9,3,Urban,Low,0,0.0
POL018433,0.6319130474660587,24,15,4,Urban,Low,0,0.0
POL018434,0.721601275042457,55,2,5,Urban,Low,0,0.0
POL018435,0.6349976203187627,25,13,0,Suburban,Low,0,0.0
POL018436,0.8374203074444546,60,17,0,Suburban,Medium,0,0.0
POL018437,0.6923301084978046,59,18,5,Urban,Low,0,0.0
POL018438,0.8479593667483978,43,1,5,Suburban,Low,0,0.0
POL018439,1.0,23,14,4,Rural,Medium,0,0.0
POL018440,0.2948336628390783,75,12,2,Urban,Medium,0,0.0
POL018441,0.8983559779201382,27,10,4,Rural,Medium,0,0.0
POL018442,0.7079625902204243,29,6,0,Rural,High,0,0.0
POL018443,0.8920844535968778,46,11,2,Urban,High,0,0.0
POL018444,0.62070611244996,38,14,0,Urban,Low,0,0.0
POL018445,1.0,38,0,1,Rural,Medium,0,0.0
POL018446,0.9826561236080569,59,2,0,Urban,Medium,0,0.0
POL018447,0.9136704297085286,46,5,4,Suburban,Medium,0,0.0
POL018448,0.9586451435620198,31,10,4,Suburban,Low,0,0.0
POL018449,0.6508759065655654,42,0,1,Urban,Medium,0,0.0
POL018450,0.676075249062142,56,17,0,Rural,,0,0.0
POL018451,0.950487240163496,76,0,4,Suburban,Low,0,0.0
POL018452,0.6464541714462776,79,0,0,Urban,,0,0.0
POL018453,1.0,44,19,5,Suburban,High,0,0.0
POL018454,0.7352817857437938,22,12,5,Rural,Low,0,0.0
POL018455,0.9003788779721245,21,10,0,Suburban,High,0,0.0
POL018456,1.0,69,16,5,Urban,Low,0,0.0
POL018457,0.6587553291863847,23,6,3,Rural,Medium,0,0.0
POL018458,0.8137523501689566,46,6,1,Rural,Low,0,0.0
POL018459,1.0,72,1,4,Suburban,High,0,0.0
POL018460,0.9902554777753063,84,15,2,Rural,Low,0,0.0
POL018461,0.7344369379521284,53,12,0,Urban,High,1,1910.356494885856
POL018462,0.6966539124956292,34,1,3,Urban,Medium,0,0.0
POL018463,0.7533728134909897,54,3,1,Suburban,Low,0,0.0
POL018464,1.0,66,17,3,Suburban,Medium,0,0.0
POL018465,0.7441788287280108,81,6,1,Rural,Low,0,0.0
POL018466,0.815623138496693,74,9,1,Suburban,Low,0,0.0
POL018467,0.7146427058153151,38,15,3,Urban,Medium,0,0.0
POL018468,0.9411097129591974,83,10,3,Rural,High,0,0.0
POL018469,0.8311050075167313,28,16,5,Suburban,High,0,0.0
POL018470,0.5993132378483542,34,4,4,Urban,Medium,0,0.0
POL018471,0.6062351771930011,78,14,0,Suburban,Low,0,0.0
POL018472,0.40027888668889866,46,4,2,Urban,Low,0,0.0
POL018473,0.6337357181748768,38,3,4,Suburban,High,0,0.0
POL018474,0.9587891607264345,68,3,4,Rural,Medium,0,0.0
POL018475,1.0,45,7,3,Rural,Low,0,0.0
POL018476,0.9371116726434369,32,13,1,Rural,Low,2,3715.2324438545475
POL018477,0.9109264401281363,21,16,1,Urban,High,0,0.0
POL018478,0.7746947900942701,55,10,2,Urban,Low,0,0.0
POL018479,0.9549829109827974,84,5,5,Suburban,Low,0,0.0
POL018480,0.8572556446163769,46,11,0,Urban,Low,0,0.0
POL018481,1.0,28,8,5,Suburban,High,1,7771.29701741567
POL018482,0.7803109371646504,68,18,4,Suburban,High,0,0.0
POL018483,1.0,53,5,2,Suburban,Low,0,0.0
POL018484,0.974822816363572,74,4,1,Rural,Medium,0,0.0
POL018485,0.9470886572408318,22,16,5,Urban,Low,0,0.0
POL018486,0.397701734907636,33,12,4,Suburban,Medium,0,0.0
POL018487,0.9858379123095422,42,12,3,Urban,Medium,0,0.0
POL018488,0.7744984042181694,47,12,5,Urban,Low,0,0.0
POL018489,0.7112147011130217,68,4,4,Urban,High,0,0.0
POL018490,0.5034173917644174,20,13,5,Suburban,Low,0,0.0
POL018491,0.7988825732063635,54,18,4,Urban,Low,0,0.0
POL018492,0.8067103193636486,20,16,0,Rural,Medium,0,0.0
POL018493,0.5393996156370391,75,18,2,Rural,Medium,0,0.0
POL018494,0.5053439654212617,38,13,0,Suburban,Low,0,0.0
POL018495,0.8973238960256222,35,12,3,Rural,Low,0,0.0
POL018496,0.9743410262122755,75,8,0,Urban,Medium,0,0.0
POL018497,0.8380565819844844,27,3,0,Rural,Low,0,0.0
POL018498,1.0,37,15,3,Suburban,Medium,0,0.0
POL018499,0.7827230031297003,57,11,5,Urban,Medium,0,0.0
POL018500,0.7891297451199596,46,16,5,Suburban,Low,0,0.0
POL018501,0.6165943942518419,53,2,4,Urban,Medium,0,0.0
POL018502,0.48795160448925656,49,6,5,Rural,Low,0,0.0
POL018503,1.0,36,5,2,Urban,Medium,0,0.0
POL018504,1.0,29,7,1,Rural,Low,0,0.0
POL018505,0.5214974865723043,54,11,5,Urban,Medium,0,0.0
POL018506,0.8311503815662561,63,10,2,Urban,Low,0,0.0
POL018507,0.7799907377792668,48,5,4,Urban,Medium,0,0.0
POL018508,0.7452015053673914,34,13,2,Suburban,Medium,0,0.0
POL018509,0.7181964304370121,21,13,1,Rural,Low,0,0.0
POL018510,0.8762538293935959,32,9,0,Urban,Medium,0,0.0
POL018511,0.963635105094295,62,14,3,Urban,Medium,0,0.0
POL018512,0.8804782338056412,29,0,3,Suburban,Low,0,0.0
POL018513,0.7758963251241613,23,6,1,Urban,Medium,0,0.0
POL018514,0.768554656621776,39,10,2,Urban,Low,0,0.0
POL018515,0.9873628633845334,79,10,3,Rural,High,0,0.0
POL018516,0.8926889876232125,58,8,5,Urban,Medium,0,0.0
POL018517,0.8145378926070866,33,7,0,Suburban,Low,0,0.0
POL018518,0.7928197404799785,63,3,2,Suburban,Low,0,0.0
POL018519,0.8690541019224578,79,16,0,Rural,Medium,0,0.0
POL018520,0.7063302622881101,75,0,1,Urban,Low,0,0.0
POL018521,0.9643077634616422,53,2,2,Urban,High,0,0.0
POL018522,0.5848282876324267,20,3,3,Urban,High,0,0.0
POL018523,0.7177086980467037,46,10,1,Suburban,Medium,0,0.0
POL018524,0.9222212190892048,20,12,5,Urban,Medium,0,0.0
POL018525,0.5734234373291454,68,18,5,Suburban,Medium,0,0.0
POL018526,0.48539829147009994,27,3,2,Urban,Medium,0,0.0
POL018527,0.812615535085848,63,5,1,Urban,Low,0,0.0
POL018528,0.4607083691107059,23,2,2,Suburban,Medium,0,0.0
POL018529,0.5402392891896277,49,13,0,Urban,Low,0,0.0
POL018530,0.9513188237012865,78,0,5,Rural,Low,0,0.0
POL018531,0.7590429484788529,81,6,3,Suburban,Low,0,0.0
POL018532,1.0,81,15,3,Urban,Low,0,0.0
POL018533,0.559037131812509,56,5,1,Suburban,Medium,0,0.0
POL018534,0.7812095268735432,18,8,4,Rural,Medium,0,0.0
POL018535,0.8799169106415519,68,11,0,Suburban,Medium,0,0.0
POL018536,0.5658970139742183,71,19,0,Urban,Medium,0,0.0
POL018537,1.0,37,14,2,Suburban,Medium,0,0.0
POL018538,0.9021357766332079,54,2,4,Rural,Low,0,0.0
POL018539,0.4781425826625132,75,17,5,Rural,High,0,0.0
POL018540,0.7924516407582799,18,12,4,Suburban,Medium,0,0.0
POL018541,0.8771913472517265,71,19,4,Urban,Medium,0,0.0
POL018542,0.6819886652943885,30,10,0,Urban,Low,0,0.0
POL018543,0.5040270188982372,19,2,2,Rural,Medium,2,8318.39239369149
POL018544,0.855691757889482,57,3,1,Suburban,High,0,0.0
POL018545,1.0,73,14,1,Urban,High,0,0.0
POL018546,0.7226031801684619,39,17,3,Urban,Medium,0,0.0
POL018547,1.0,76,5,4,Urban,Medium,0,0.0
POL018548,0.6495422356477064,72,7,5,Urban,Medium,1,445.97282142655996
POL018549,0.8431091270019904,32,5,0,Urban,Low,0,0.0
POL018550,0.9543045061752239,47,2,4,Rural,Low,0,0.0
POL018551,0.798317266805727,42,4,3,Urban,Medium,0,0.0
POL018552,0.7404528702237538,56,9,3,Urban,Low,0,0.0
POL018553,0.9452255042700748,51,15,2,Suburban,Low,0,0.0
POL018554,1.0,66,11,4,Suburban,Medium,0,0.0
POL018555,0.8601173849278263,70,1,5,Urban,High,0,0.0
POL018556,0.6967879646939306,55,17,5,Urban,High,0,0.0
POL018557,0.7620496885480634,67,10,3,Urban,Medium,0,0.0
POL018558,1.0,76,2,5,Rural,Low,0,0.0
POL018559,0.8269814232676256,79,17,4,Urban,Medium,1,360.46954684263443
POL018560,0.6811172602844054,43,0,0,Urban,High,0,0.0
POL018561,0.570986416703492,83,1,0,Rural,Low,0,0.0
POL018562,0.4348197811774789,79,1,3,Urban,Low,0,0.0
POL018563,0.8727168547692381,69,4,4,Suburban,Medium,0,0.0
POL018564,0.9309283985649008,79,6,3,Urban,Low,0,0.0
POL018565,0.7206607640069587,59,17,0,Rural,High,0,0.0
POL018566,0.7970059163938092,30,14,1,Rural,High,0,0.0
POL018567,0.5659076581422753,53,6,0,Rural,Medium,0,0.0
POL018568,0.8265856929655002,44,13,0,Urban,Low,0,0.0
POL018569,0.896299064113425,20,19,3,Rural,Medium,0,0.0
POL018570,0.6929671465664725,62,0,3,Urban,Medium,0,0.0
POL018571,1.0,52,10,3,Urban,Medium,0,0.0
POL018572,0.6325787346506178,54,18,4,Urban,High,0,0.0
POL018573,0.8566953208037965,31,7,1,Urban,High,0,0.0
POL018574,0.9696634439409212,46,13,3,Urban,Medium,0,0.0
POL018575,0.7845420999701236,79,5,0,Urban,Medium,0,0.0
POL018576,0.7623046362211018,31,3,3,Urban,Medium,0,0.0
POL018577,0.5142267699100675,48,3,0,Urban,Low,0,0.0
POL018578,1.0,65,8,0,Urban,Medium,0,0.0
POL018579,0.7660213596664809,55,0,4,Suburban,Medium,0,0.0
POL018580,0.907473084986965,72,0,3,Urban,Medium,0,0.0
POL018581,0.9345440975720283,22,3,4,Suburban,High,0,0.0
POL018582,0.6743403015964494,35,9,3,Urban,Medium,0,0.0
POL018583,0.760494279141757,32,14,3,Urban,Medium,0,0.0
POL018584,1.0,68,4,3,Suburban,Medium,0,0.0
POL018585,0.5765604668519111,70,8,5,Suburban,Low,0,0.0
POL018586,1.0,26,2,1,Urban,Medium,0,0.0
POL018587,0.6510254429447453,36,4,1,Suburban,Low,0,0.0
POL018588,0.5640965086718976,42,3,0,Urban,Low,0,0.0
POL018589,0.826461804137707,66,6,0,Urban,High,0,0.0
POL018590,1.0,76,2,5,Urban,Low,0,0.0
POL018591,0.417806812881559,25,14,1,Urban,Low,0,0.0
POL018592,0.7717968563020616,38,13,4,Urban,High,0,0.0
POL018593,0.8952530034513112,57,1,2,Suburban,Low,0,0.0
POL018594,0.8067299917071064,74,6,1,Suburban,Medium,0,0.0
POL018595,0.8763843340006019,76,14,1,Suburban,Medium,0,0.0
POL018596,0.6563933835655452,43,11,2,Urban,High,0,0.0
POL018597,0.6800556308137238,59,5,5,Suburban,Low,0,0.0
POL018598,0.7703154705681601,76,14,3,Urban,Medium,0,0.0
POL018599,0.5740223824194498,47,7,4,Urban,Medium,1,5915.924066565844
POL018600,0.7910627197119622,64,8,5,Urban,Medium,0,0.0
POL018601,0.7222509412656998,78,10,5,Urban,Low,0,0.0
POL018602,0.7059909629690263,24,5,1,Suburban,Low,0,0.0
POL018603,0.8641012825197276,71,15,0,Urban,Low,0,0.0
POL018604,0.43586810136013926,37,16,3,Urban,Medium,0,0.0
POL018605,0.7541819793233693,33,14,1,Suburban,Low,0,0.0
POL018606,1.0,19,11,3,Urban,Medium,0,0.0
POL018607,0.5827780627348751,27,0,0,Suburban,Medium,0,0.0
POL018608,1.0,60,13,0,Urban,High,0,0.0
POL018609,0.8109312241825398,45,3,5,Urban,Medium,0,0.0
POL018610,0.6794084382237164,27,13,3,Urban,Medium,0,0.0
POL018611,0.5358716680940387,39,4,2,Suburban,High,0,0.0
POL018612,0.8279363930570465,51,11,2,Urban,Medium,0,0.0
POL018613,1.0,33,12,3,Urban,Low,0,0.0
POL018614,0.7221577709606473,72,19,3,Suburban,Medium,0,0.0
POL018615,0.7838077150526453,81,7,3,Rural,Medium,0,0.0
POL018616,1.0,70,11,2,Urban,Low,0,0.0
POL018617,0.8681741582692563,59,10,1,Suburban,High,0,0.0
POL018618,0.4855448440550843,47,12,3,Rural,High,0,0.0
POL018619,0.8197774431710367,77,14,0,Urban,Medium,0,0.0
POL018620,1.0,19,5,1,Urban,Low,0,0.0
POL018621,0.7926117627065004,51,7,1,Urban,Low,0,0.0
POL018622,0.2517021141045247,59,14,5,Urban,Medium,0,0.0
POL018623,0.8776429983182147,38,13,0,Suburban,Low,0,0.0
POL018624,0.7603087120911929,51,8,2,Suburban,Medium,0,0.0
POL018625,0.43418111721575664,49,18,1,Urban,Medium,0,0.0
POL018626,0.4641583819892432,47,15,5,Rural,Low,0,0.0
POL018627,0.9950214286577618,81,8,0,Suburban,Medium,0,0.0
POL018628,0.6535234508809841,36,13,4,Rural,Medium,0,0.0
POL018629,0.6185007238528016,47,2,1,Urban,High,0,0.0
POL018630,0.7928722878136663,75,10,4,Rural,High,0,0.0
POL018631,0.6711594003360123,58,2,4,Rural,Low,0,0.0
POL018632,0.8200097255555491,44,9,0,Suburban,Low,0,0.0
POL018633,0.759455994112666,33,2,1,Suburban,Medium,0,0.0
POL018634,0.5600008839812715,42,16,2,Rural,High,0,0.0
POL018635,0.6977604402877231,78,0,2,Suburban,Low,0,0.0
POL018636,0.8885506642618209,84,8,5,Urban,Medium,0,0.0
POL018637,0.8083836080477251,28,1,1,Urban,High,0,0.0
POL018638,0.7836115035216338,49,15,3,Suburban,High,0,0.0
POL018639,1.0,54,3,5,Suburban,Medium,0,0.0
POL018640,0.9462075050771072,69,1,1,Urban,Low,0,0.0
POL018641,0.9704882529642685,51,12,1,Urban,High,0,0.0
POL018642,0.7668063184410151,67,15,1,Suburban,High,0,0.0
POL018643,0.8440290380702551,51,10,4,Suburban,Medium,0,0.0
POL018644,0.7137800020948615,26,19,1,Urban,Medium,0,0.0
POL018645,0.9555099531048257,59,3,4,Rural,Medium,0,0.0
POL018646,0.7779200191801914,56,2,1,Urban,Low,0,0.0
POL018647,0.8444755497861114,47,14,1,Urban,Medium,0,0.0
POL018648,0.8321222604310337,20,0,0,Urban,High,0,0.0
POL018649,0.7963666237189091,19,7,3,Urban,Medium,0,0.0
POL018650,1.0,84,13,5,Urban,Medium,0,0.0
POL018651,0.6666761445010555,84,3,3,Urban,High,0,0.0
POL018652,0.6648576939682616,34,5,0,Suburban,Medium,0,0.0
POL018653,0.9388193493623515,80,13,5,Urban,High,0,0.0
POL018654,0.6809662001849642,20,3,2,Urban,,0,0.0
POL018655,0.7417187277302214,27,13,2,Urban,Low,0,0.0
POL018656,0.5827178093288764,72,10,4,Rural,Medium,0,0.0
POL018657,0.8983115838805175,37,0,4,Urban,Medium,0,0.0
POL018658,0.9008514488968303,18,15,0,Suburban,Low,0,0.0
POL018659,0.7369615880153111,59,11,4,Urban,Low,0,0.0
POL018660,0.9429633376960146,30,13,5,Rural,High,0,0.0
POL018661,0.4283749972532817,25,4,3,Urban,,0,0.0
POL018662,0.6586293196971313,41,5,2,Urban,Medium,0,0.0
POL018663,0.7660041627578139,39,16,3,Urban,Medium,0,0.0
POL018664,0.5655435006194095,64,12,2,Urban,High,0,0.0
POL018665,0.45025739251625563,50,15,1,Rural,Low,0,0.0
POL018666,0.7384208069923106,77,5,1,Urban,Medium,0,0.0
POL018667,0.9388040174121485,43,15,4,Urban,High,0,0.0
POL018668,1.0,61,15,1,Urban,Medium,0,0.0
POL018669,0.6905424233589255,20,11,3,Urban,High,0,0.0
POL018670,0.9466431675243188,77,3,4,Urban,Medium,0,0.0
POL018671,0.9273084076151336,27,15,4,Suburban,,0,0.0
POL018672,1.0,23,11,2,Suburban,Medium,0,0.0
POL018673,0.7299617939291997,34,0,0,Suburban,Medium,0,0.0
POL018674,0.4402999009630652,76,18,0,Urban,Medium,0,0.0
POL018675,0.8140371704845489,24,5,4,Suburban,High,0,0.0
POL018676,0.5972412518060555,31,5,4,Urban,High,0,0.0
POL018677,0.6552989781875985,50,17,1,Suburban,Medium,0,0.0
POL018678,0.7397561711893635,35,15,5,Urban,High,0,0.0
POL018679,0.7322144737301715,42,11,4,Urban,High,0,0.0
POL018680,0.8283118533791589,84,13,1,Rural,Low,0,0.0
POL018681,0.9406312632839235,63,16,3,Suburban,High,0,0.0
POL018682,0.7264528833448067,57,7,2,Urban,High,0,0.0
POL018683,0.879139501321601,75,10,1,Urban,,0,0.0
POL018684,0.8029632019861012,22,6,2,Suburban,Low,0,0.0
POL018685,0.9870988791756892,62,19,3,Rural,High,0,0.0
POL018686,0.7622816297787367,71,18,2,Urban,Low,0,0.0
POL018687,0.784214664845089,81,1,5,Urban,Low,0,0.0
POL018688,0.7251199104002187,69,16,5,Urban,High,0,0.0
POL018689,0.7675502920083009,18,12,1,Suburban,Medium,0,0.0
POL018690,0.6433023743308252,62,13,0,Rural,Medium,0,0.0
POL018691,0.6234805427712974,79,10,4,Suburban,Medium,1,2854.345010609068
POL018692,0.9551530770565451,63,8,2,Urban,Low,0,0.0
POL018693,0.5833596633630798,50,8,1,Rural,Medium,0,0.0
POL018694,0.7361763820604194,54,16,0,Urban,Medium,0,0.0
POL018695,1.0,77,16,3,Urban,High,0,0.0
POL018696,0.7294598409992786,66,10,1,Urban,High,0,0.0
POL018697,0.965748090737115,34,11,4,Suburban,High,0,0.0
POL018698,0.6817908558546317,40,10,5,Urban,Medium,1,6149.403149115398
POL018699,0.5897672787299613,54,9,0,Urban,High,1,2845.2904067421064
POL018700,0.48103482901983585,83,8,1,Suburban,High,0,0.0
POL018701,1.0,31,17,1,Urban,Low,0,0.0
POL018702,0.5726257636731169,18,17,4,Suburban,Low,0,0.0
POL018703,0.9494373180250187,59,10,4,Suburban,Medium,0,0.0
POL018704,0.6000105946413236,58,16,5,Suburban,High,0,0.0
POL018705,1.0,56,11,4,Rural,Medium,0,0.0
